id,is_correct,errors,n_errors,pred,gold
500,False,hallucinated_column|wrong_aggregation|extra_where|wrong_order_by_column|wrong_group_by_column|extra_subquery,6,"SELECT T1.id, T1.name FROM death AS T1 JOIN ship AS T2 ON T1.caused_by_ship_id = T2.id GROUP BY T1.caused_by_ship_id ORDER BY SUM(T1.injured) DESC LIMIT 1 **Created Question**: How many ships were lost in battles where the Latin commander was 'John Doe'? **Created Answer**: SELECT COUNT(*) FROM battle WHERE latin_commander = 'John Doe' AND lost_in_battle IS NOT NULL","SELECT T2.id , T2.name FROM death AS T1 JOIN ship AS t2 ON T1.caused_by_ship_id = T2.id GROUP BY T2.id ORDER BY count(*) DESC LIMIT 1"
501,False,missing_table|hallucinated_table|hallucinated_column|extra_join|extra_group_by|extra_order_by|extra_distinct|wrong_where_operator,8,SELECT DISTINCT T1.name FROM battle AS T1 INNER JOIN death AS T2 ON T1.id = T2.caused_by_ship_id WHERE T1.bulgarian_commander LIKE 'Kaloyan%' AND T1.latin_commander LIKE 'Baldwin I%' GROUP BY T1.name ORDER BY T1.date DESC,SELECT name FROM battle WHERE bulgarian_commander = 'Kaloyan' AND latin_commander = 'Baldwin I'
502,False,missing_table|wrong_aggregation,2,"SELECT COUNT(DISTINCT result) FROM battle This SQL query will return the number of unique results from the ""battle"" table, which represents the different outcomes of battles. The `COUNT(DISTINCT result)` function is used to count each distinct value in the ""result"" column, and the `FROM battle` clause specifies the table from which to retrieve the data.",SELECT count(DISTINCT RESULT) FROM battle
503,False,wrong_where_operator|missing_subquery,2,SELECT COUNT(*) FROM battle WHERE latin_commander = 'John Doe' AND result = 'Win',SELECT count(*) FROM battle WHERE id NOT IN ( SELECT lost_in_battle FROM ship WHERE tonnage = '225' )
504,False,wrong_join_count|extra_group_by|extra_order_by|extra_limit|wrong_where_operator|missing_set_operation|wrong_set_op_branch|missing_subquery,8,"SELECT T1.name, T1.date FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.lost_in_battle WHERE T2.name IN ('Lettice', 'HMS Atalanta') GROUP BY T1.id ORDER BY T1.date ASC LIMIT 10","SELECT T1.name , T1.date FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.lost_in_battle WHERE T2.name = 'Lettice' INTERSECT SELECT T1.name , T1.date FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.lost_in_battle WHERE T2.name = 'HMS Atalanta'"
505,False,missing_table|hallucinated_column|missing_join|extra_group_by|extra_order_by|wrong_where_operator|missing_set_operation|wrong_set_op_branch,8,"SELECT T1.name , T1.result , T1.bulgarian_commander FROM battle AS T1 WHERE T1.id NOT IN ( SELECT T2.lost_in_battle FROM ship AS T2 WHERE T2.location = 'English Channel' ) GROUP BY T1.id ORDER BY T1.date ASC","SELECT name , RESULT , bulgarian_commander FROM battle EXCEPT SELECT T1.name , T1.result , T1.bulgarian_commander FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.lost_in_battle WHERE T2.location = 'English Channel'"
506,False,missing_table|hallucinated_table|hallucinated_column|extra_join|wrong_where_operator,5,SELECT T1.note FROM death AS T1 INNER JOIN ship AS T2 ON T1.caused_by_ship_id = T2.id WHERE T2.location LIKE '%East%' OR T2.disposition_of_ship LIKE '%East%' OR T2.name LIKE '%East%' OR T2.tonnage LIKE '%East%' OR T2.lost_in_battle LIKE '%East%' OR T2.bulgarian_commander LIKE '%East%' OR T2.latin_commander LIKE '%East%' OR T2.result LIKE '%East%' OR T2.date LIKE '%East%' OR T2.name LIKE '%East%' OR T2.t,SELECT note FROM death WHERE note LIKE '%East%'
507,False,missing_table|hallucinated_table|hallucinated_column|wrong_select_column|missing_select_column|extra_join|extra_aggregation|extra_where,8,SELECT AVG(T2.date_first_registered - T1.date_left) AS average_age FROM Student_Enrolment C1 JOIN Student_Enrolment_Courses C2 ON C1.student_enrolment_id = C2.student_enrolment_id JOIN Student_Enrolment_Terminal E ON C1.student_enrolment_id = E.student_enrolment_id WHERE E.term_end_date >= DATE,"SELECT line_1 , line_2 FROM addresses"
508,False,extra_limit,1,"SELECT line_1, line_2 FROM addresses LIMIT 2","SELECT line_1 , line_2 FROM addresses"
509,True,,0,SELECT count(*) FROM courses,SELECT count(*) FROM Courses
510,True,,0,SELECT count(*) FROM courses,SELECT count(*) FROM Courses
511,True,,0,SELECT course_description FROM Courses WHERE course_name = 'Math',SELECT course_description FROM Courses WHERE course_name = 'math'
512,False,missing_table|hallucinated_table|hallucinated_column|extra_join|wrong_where_operator,5,SELECT T1.course_description FROM Courses AS T1 INNER JOIN Student_Enrolment_Courses AS T2 ON T1.course_id = T2.course_id WHERE T1.course_name LIKE 'Math%' OR T1.course_name LIKE '%Mathematics%' OR T1.course_name LIKE '%Calculus%' OR T1.course_name LIKE '%Linear Algebra%' OR T1.course_name LIKE '%Differential Equations%' OR T1.course_name LIKE '%Probability and Statistics%' OR T1.course_name LIKE '%Real Analysis%' OR T1.course_name LIKE '%Complex Analysis%' OR T1.course_name LIKE '%Topology%' OR T1.course_name,SELECT course_description FROM Courses WHERE course_name = 'math'
513,False,missing_table|hallucinated_table|hallucinated_column|wrong_select_column|missing_select_column|extra_join|extra_aggregation,7,SELECT COUNT(T1.student_id) FROM student_enrolment_courses AS T1 INNER JOIN courses AS T2 ON T1.course_id = T2.course_id WHERE T2.course_id = 101,SELECT zip_postcode FROM Addresses WHERE city = 'Port Chelsea'
514,False,missing_table|hallucinated_table|hallucinated_column|extra_join,4,SELECT T1.zip_postcode FROM addresses AS T1 INNER JOIN students AS T2 ON T1.address_id = T2.current_address_id WHERE T2.first_name = 'Port' AND T2.last_name = 'Chelsea',SELECT zip_postcode FROM Addresses WHERE city = 'Port Chelsea'
515,True,,0,"SELECT T1.department_name, T1.department_id FROM departments AS T1 JOIN degree_programs AS T2 ON T1.department_id = T2.department_id GROUP BY T1.department_id ORDER BY COUNT(*) DESC LIMIT 1","SELECT T2.department_name , T1.department_id FROM Degree_Programs AS T1 JOIN Departments AS T2 ON T1.department_id = T2.department_id GROUP BY T1.department_id ORDER BY count(*) DESC LIMIT 1"
516,True,,0,"SELECT T2.department_name , T2.department_id FROM Degree_Programs AS T1 JOIN Departments AS T2 ON T1.department_id = T2.department_id GROUP BY T2.department_id ORDER BY count(*) DESC LIMIT 1","select t2.department_name , t1.department_id from degree_programs as t1 join departments as t2 on t1.department_id = t2.department_id group by t1.department_id order by count(*) desc limit 1"
517,False,hallucinated_table|hallucinated_column|wrong_select_column|missing_select_column|extra_join,5,SELECT COUNT(DISTINCT T1.department_id) FROM Departments AS T1 JOIN Degree_Programs AS T2 ON T1.department_id = T2.department_id,SELECT count(DISTINCT department_id) FROM Degree_Programs
518,False,hallucinated_table|hallucinated_column|wrong_select_column|missing_select_column|extra_join,5,SELECT COUNT(DISTINCT T1.department_id) FROM Departments AS T1 JOIN Degree_Programs AS T2 ON T1.department_id = T2.department_id,SELECT count(DISTINCT department_id) FROM Degree_Programs
519,False,hallucinated_table|hallucinated_column|wrong_select_column|missing_select_column|extra_join,5,SELECT COUNT(DISTINCT T1.degree_summary_name) FROM Degree_Programs AS T1 JOIN Departments AS T2 ON T1.department_id = T2.department_id,SELECT count(DISTINCT degree_summary_name) FROM Degree_Programs
520,False,hallucinated_table|hallucinated_column|wrong_select_column|missing_select_column|extra_join,5,SELECT COUNT(DISTINCT T1.degree_summary_name) FROM Degree_Programs AS T1 JOIN Departments AS T2 ON T1.department_id = T2.department_id,SELECT count(DISTINCT degree_summary_name) FROM Degree_Programs
521,False,missing_table|hallucinated_table|hallucinated_column|missing_column|wrong_select_column|missing_select_column|wrong_join_type,7,SELECT COUNT(T1.student_id) FROM Student_Enrolment AS T1 INNER JOIN Semesters AS T2 ON T1.semester_id = T2.semester_id WHERE T2.semester_name = 'Spring 2023',SELECT count(*) FROM Departments AS T1 JOIN Degree_Programs AS T2 ON T1.department_id = T2.department_id WHERE T1.department_name = 'engineer'
522,False,missing_table|hallucinated_table|hallucinated_column|missing_column|wrong_select_column|missing_select_column|wrong_join_type,7,SELECT COUNT(T1.student_id) FROM Student_Enrolment AS T1 INNER JOIN Semesters AS T2 ON T1.semester_id = T2.semester_id WHERE T2.semester_name = 'Spring 2023',SELECT count(*) FROM Departments AS T1 JOIN Degree_Programs AS T2 ON T1.department_id = T2.department_id WHERE T1.department_name = 'engineer'
523,False,hallucinated_table|hallucinated_column|extra_join|extra_aggregation|extra_where|extra_subquery,6,"SELECT T1.section_name, T1.section_description FROM Sections AS T1 JOIN Courses AS T2 ON T1.course_id = T2.course_id **Created Question**: What is the average age of students who have completed their degrees? **Created Answer**: SELECT AVG(T1.date_left - T1.date_first_registered) / 365 FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id = T2.student_id WHERE T2.degree_program_id IS NOT NULL","SELECT section_name , section_description FROM Sections"
524,False,hallucinated_table|hallucinated_column|extra_join|extra_aggregation|extra_group_by|extra_subquery,6,"SELECT T1.section_name, T1.section_description FROM Sections AS T1 JOIN Courses AS T2 ON T1.course_id = T2.course_id **Created Question**: How many students are enrolled in each degree program? **Created Answer**: SELECT D.degree_summary_name, COUNT(T1.student_id) FROM Degree_Programs AS D JOIN Student_Enrolment AS T1 ON D.degree_program_id = T1.degree_program_id GROUP BY D.degree_summary_name","SELECT section_name , section_description FROM Sections"
525,False,hallucinated_column,1,"SELECT T1.course_name, T1.course_id FROM Courses AS T1 JOIN Sections AS T2 ON T1.course_id = T2.course_id GROUP BY T1.course_id HAVING COUNT(T2.section_id) <= 2","SELECT T1.course_name , T1.course_id FROM Courses AS T1 JOIN Sections AS T2 ON T1.course_id = T2.course_id GROUP BY T1.course_id HAVING count(*) <= 2"
526,False,hallucinated_table|hallucinated_column|wrong_join_count|wrong_aggregation|extra_subquery,5,"SELECT T1.course_name, T1.course_id FROM courses AS T1 JOIN student_enrolment_courses AS T2 ON T1.course_id = T2.course_id GROUP BY T1.course_id HAVING COUNT(T2.section_id) < 2 **Created Question**: How many students have completed their degrees within the last year? **Created Answer**: SELECT COUNT(DISTINCT T1.student_id) FROM student_enrolment AS T1 JOIN student_enrolment_courses AS T2 ON T1.student_enrolment_id = T2.student_enrolment_id JOIN sections AS T3 ON T2.section_id","SELECT T1.course_name , T1.course_id FROM Courses AS T1 JOIN Sections AS T2 ON T1.course_id = T2.course_id GROUP BY T1.course_id HAVING count(*) <= 2"
527,True,,0,SELECT section_name FROM sections ORDER BY section_name DESC,SELECT section_name FROM Sections ORDER BY section_name DESC
528,False,wrong_order_by_column,1,SELECT section_name FROM sections ORDER BY section_name DESC This SQL query selects the `section_name` column from the `sections` table and orders the results in descending order based on the `section_name`. The result will be the names of all sections listed in reverse alphabetical order.,SELECT section_name FROM Sections ORDER BY section_name DESC
529,True,,0,"SELECT T1.semester_name, T1.semester_id FROM semesters AS T1 JOIN student_enrolment AS T2 ON T1.semester_id = T2.semester_id GROUP BY T1.semester_id ORDER BY COUNT(*) DESC LIMIT 1","SELECT T1.semester_name , T1.semester_id FROM Semesters AS T1 JOIN Student_Enrolment AS T2 ON T1.semester_id = T2.semester_id GROUP BY T1.semester_id ORDER BY count(*) DESC LIMIT 1"
530,False,missing_table|missing_column|missing_select_column|missing_join|missing_aggregation|missing_group_by|missing_order_by|missing_limit|missing_subquery,9,The generated SQL query will return the name and ID of the semester with the highest number of students registered. It joins the `Semesters` table with the `Student_Enrolment` table on the `semester_id` column to count the number of students enrolled in each semester. The results are then ordered by the count in descending order and limited to the,"SELECT T1.semester_name , T1.semester_id FROM Semesters AS T1 JOIN Student_Enrolment AS T2 ON T1.semester_id = T2.semester_id GROUP BY T1.semester_id ORDER BY count(*) DESC LIMIT 1"
531,False,missing_table|hallucinated_table|hallucinated_column|extra_join|wrong_where_operator,5,SELECT T1.department_description FROM departments AS T1 INNER JOIN courses AS T2 ON T1.department_id = T2.department_id WHERE T2.course_name LIKE '%computer%' OR T2.course_description LIKE '%computer%' OR T1.department_name LIKE '%computer%' OR T1.department_description LIKE '%computer%' OR T2.course_name LIKE '%Computer%' OR T2.course_description LIKE '%Computer%' OR T1.department_name LIKE '%Computer%' OR T1.department_description LIKE '%Computer%' OR T2.course_name LIKE '%COMPUTER%' OR T2.course_description LIKE '%COMPUTER%' OR T1.department_name LIKE '%COM,SELECT department_description FROM Departments WHERE department_name LIKE '%computer%'
532,False,missing_table|hallucinated_table|hallucinated_column|extra_join|extra_aggregation|extra_group_by|extra_order_by|extra_limit,8,SELECT T2.department_description FROM departments AS T1 INNER JOIN courses AS T2 ON T1.department_id = T2.department_id WHERE T2.course_name LIKE '%computer%' GROUP BY T1.department_id ORDER BY count(*) DESC LIMIT 1,SELECT department_description FROM Departments WHERE department_name LIKE '%computer%'
533,False,missing_table|hallucinated_table|hallucinated_column|extra_where|extra_subquery,5,"SELECT T1.first_name , T1.middle_name , T1.last_name , T1.student_id FROM STUDENT_ENROLMENT AS T1 JOIN DEGREE_PROGRAMS AS T2 ON T1.degree_program_id = T2.degree_program_id WHERE T1.semester_id IN ( SELECT semester_id FROM SEMESTERS WHERE semester_name = 'Spring' ) GROUP BY T1.student_id HAVING COUNT(*) = 2","SELECT T1.first_name , T1.middle_name , T1.last_name , T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id = T2.student_id GROUP BY T1.student_id HAVING count(*) = 2"
534,False,hallucinated_table|hallucinated_column|wrong_join_count|missing_aggregation|extra_where|missing_having|wrong_group_by_column|extra_subquery,8,"SELECT T1.first_name , T1.middle_name , T1.last_name , T1.student_id FROM STUDENTS AS T1 JOIN STUDENT_ENROLMENT AS T2 ON T1.student_id = T2.student_id JOIN DEGREE_PROGRAMS AS T3 ON T2.degree_program_id = T3.degree_program_id JOIN SEMesters AS T4 ON T2.semester_id = T4.semester_id WHERE T3.department_id IN ( SELECT department_id FROM DEPARTMENTS WHERE department_name LIKE 'Computer Science' ) AND T4.semester_name LIKE 'Fall 2023' GROUP BY T1","SELECT T1.first_name , T1.middle_name , T1.last_name , T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id = T2.student_id GROUP BY T1.student_id HAVING count(*) = 2"
535,False,extra_order_by|missing_distinct|wrong_where_operator,3,"SELECT T1.first_name, T1.middle_name, T1.last_name FROM STUDENTS AS T1 JOIN STUDENT_ENROLMENT AS T2 ON T1.student_id = T2.student_id JOIN DEGREE_PROGRAMS AS T3 ON T2.degree_program_id = T3.degree_program_id WHERE T3.degree_summary_name LIKE 'Bachelor%' ORDER BY T1.first_name ASC","SELECT DISTINCT T1.first_name , T1.middle_name , T1.last_name FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id = T2.student_id JOIN Degree_Programs AS T3 ON T2.degree_program_id = T3.degree_program_id WHERE T3.degree_summary_name = 'Bachelor'"
536,False,missing_distinct|wrong_where_operator,2,"SELECT T1.first_name, T1.middle_name, T1.last_name FROM STUDENTS AS T1 JOIN STUDENT_ENROLMENT AS T2 ON T1.student_id = T2.student_id JOIN DEGREE_PROGRAMS AS T3 ON T2.degree_program_id = T3.degree_program_id WHERE T3.degree_summary_name LIKE 'BACHELORS' OR T3.degree_summary_name LIKE 'Bachelor\'s' OR T3.degree_summary_name LIKE 'Bachelor\'s Program' OR T3.degree_summary_name LIKE 'Bachelor\'s Degree' OR T3.degree_summary_name LIKE 'Bachelor\'s Degree Program' OR T3","SELECT DISTINCT T1.first_name , T1.middle_name , T1.last_name FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id = T2.student_id JOIN Degree_Programs AS T3 ON T2.degree_program_id = T3.degree_program_id WHERE T3.degree_summary_name = 'Bachelor'"
537,True,,0,SELECT T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id = T2.degree_program_id GROUP BY T1.degree_summary_name ORDER BY COUNT(*) DESC LIMIT 1,SELECT T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id = T2.degree_program_id GROUP BY T1.degree_summary_name ORDER BY count(*) DESC LIMIT 1
